# ELDEN RING field-offset constants whose OWNING OBJECT nobody has established.
#
# Generated by scripts/attribute-field-offset-owners.py --refresh. One line per
# (constant, file, value), so moving a constant within its file does not churn the list.
# THIS SET MAY SHRINK. GROWTH IS REFUSED.
#
# WHY IT MATTERS. A stale detour target is refused by er-hook and logged; an unmapped data RVA
# resolves to 0 and the caller reports it; a stale STRUCT FIELD OFFSET reads the neighbouring
# field and says nothing, forever. An offset whose owner cannot be named cannot be measured
# either, because joining a repo constant to a 1.17 drift row on the NUMBER proves nothing in
# either direction -- 0xb0c moved in 1.17, in the Wwise audio manager, while
# DIALOG_SLOT_CURSOR_B0C_OFFSET is a title dialog at the same number and is unaffected.
#
# CLEAR A ROW by reading the reverse engineering recorded in the doc comment above the constant
# (`--prose NAME` prints it) and adding `"NAME": "CS::SomeClass"` to
# scripts/adjudicate-autoload-offsets.py::OWNERS -- the one table this gate,
# check-singleton-field-offsets.py and adjudicate-autoload-offsets.py all import. Use `None`
# there, with a reason in NON_GAME_STRUCT_REASONS, for a Windows / MSVC / PE ABI structure a
# FromSoftware patch cannot move. Then measure it:
#     python3 scripts/clear-fields-by-object.py --class CS::SomeClass --offsets 0xNN
# and re-run --refresh.
#
# NAMING THE OWNER IS NOT A CLEARANCE. It is what makes the offset measurable. Several attributed
# offsets still return STILL-UNKNOWN, and that is a truthful answer, not a failure.
#
# This list is NOT the same population as check-singleton-field-offsets.py's
# `UNATTRIBUTED-NO-OWNER`, which counts every *_OFFSET symbol in the rva_symbols index including
# save-file and host-only-crate offsets. This one counts only sites that tool classifies as live
# GAME STRUCT FIELDS.
#
# HOW MUCH OF THIS IS ACTUALLY DANGEROUS, measured 2026-08-31 by joining these rows against
# `scripts/detect-struct-field-drift.py --resolve-unknown` (an exhaustive displacement census over
# the mapped half of the image: 128602 function pairs). That census is structure-INDEPENDENT --
# "this displacement changed in 0 of the N otherwise-identical pairs that use it" is a statement
# about every object the scan can see, ours included -- so it settles most of the list without
# ever naming an owner:
#
#     NOT-MOVED-ANYWHERE          257   (11 of them written through)
#     MOVED-ELSEWHERE              88   (moved only inside objects 1.17 is known to have grown,
#                                        chiefly the Wwise audio block, which alone "moves"
#                                        0x50/0x88/0x90/0xb8/0xd4/0xe0 -- the repo's commonest
#                                        small offsets -- via ONE settings struct shifted +0x38)
#     MOVED-SOMEWHERE              18   (1 written; the number moved in an object nobody has
#                                        named, so these are the ones that need an owner most)
#     OFFSET-ZERO-UNMEASURABLE     12   (a displacement of 0 carries no byte to compare; a new
#                                        LEADING member or a new base class would move it and this
#                                        method could not see it. ONE ROUTE EXISTS for a polymorphic
#                                        owner: `[this+0]` is the vtable slot, so pairing the class's
#                                        vtable slot-for-slot and confirming the constructor's
#                                        `mov [this+0],<vtable>` is aligned in both bodies proves
#                                        nothing was inserted in front of it. FD4PadDevice was
#                                        settled that way on 2026-08-31 -- 0x143295998 -> 0x143298c58,
#                                        5 slots, 3 identical and 2 at the region's own +0x2810.)
#     value not resolvable         37   (the constant is an expression this inventory cannot fold,
#                                        so it is not even in the census)
#
# Read that as: the list is long, the live hazard in it is not. But NOT-MOVED-ANYWHERE is not a
# clearance either -- the census is blind to `.pdata`-less leaf accessors, which is exactly where
# the one PlayerGameData move this migration found actually lives. It is evidence, ranked; the
# owner is what makes it measurable.
#
# THE TOP OF THAT RANKING WAS SETTLED ON 2026-08-31, AND THE OWNER WAS THE WRONG CLASS.
# The only row that was BOTH written through AND MOVED-SOMEWHERE was `VK_ARRAY_88_OFFSET` = 0x88
# (er-input-harness/src/pad_inject.rs). It was attributed to `CS::CSInGamePad`, which yields 2
# usable paired method bodies out of 40 -- and that starvation is why it would not settle. It is
# not that class. Its writer, 1.16.2 0x1426634a0 (`mov byte [rcx+rdx*2+0x88],1`, bound
# `cmp eax,0x50` on id-1000), has exactly four call sites (0x140240e70, 0x140241130, 0x140e321b0,
# 0x140e32470) and EVERY one loads `rcx` from `*(manager + 0x18 + dev*8)` =
# `FD4PadManager::padDevices[dev]`; `FD4PadManager::Init` fills that array with `HeapAlloc(0x3c0)`
# + `FD4PadDevice::FD4PadDevice` + `FD4PadDevice::vftable`. So the owner is `FD4::FD4PadDevice`,
# and the CSInGamePad merely HOLDS the device at its own +0x10.
#
# 0x88 HELD on 1.17. The writer pairs to 0x142665cb0 -- a masked signature that wildcards BOTH the
# displacement and the bound is unique in each image, and the call graph agrees independently (0
# callees, the same four callers, two of them at identical addresses) -- and the two bodies are
# byte-identical, so 0x88 is MEASURED on 1.17 rather than carried. Second witness: the
# `FD4PadDevice` constructor 0x142663880 -> 0x142666090 aligns 168/168 with zero moved offsets,
# holding 0x80 immediately below the array, and the allocation size is still 0x3c0.
#
# The prose that stood here before said WRITER_RVA "lands MID-FUNCTION inside a different 1.17
# function, so that region genuinely changed". The region did move -- uniformly, by +0x2810, which
# is why the naive same-address carry lands mid-function -- but nothing in it changed: all ten
# `disp == 0x88` sites in 0x142660000..0x14266a000 reappear at exactly +0x2810 with identical
# operands, and the class vtable pairs slot for slot (0x143295998 -> 0x143298c58).
#
# `.pdata` blindness was the real obstacle and call-graph topology is what got past it. The two
# padMaps offsets beside it were already settled: builder 0x140240e70 is byte-identical between
# the builds (195/195 aligned at the same address) and holds 0x18, 0x40 and 0x48 on the manager.
#
# NOT WIRED INTO scripts/check.sh. Two other agents held that file when this landed, so the gate
# runs only when invoked. Adding it is one line there, in column 1, like every other step:
#     python3 "$repo_root/scripts/attribute-field-offset-owners.py" --selftest
#     python3 "$repo_root/scripts/attribute-field-offset-owners.py"
#
# Currently 413 site(s) in 22 crate(s):
#    119  er-quickload
#    112  er-title-flow
#     41  er-loading-portrait-core
#     34  er-invasion-warp-core
#     20  er-invasion-warp
#     13  er-armament-icons
#     13  er-telemetry-core
#     12  er-input-harness
#     11  er-game-base
#      9  er-save-suppress
#      7  er-crash-logging-core
#      4  er-invasion-path
#      3  er-build-import-runtime
#      3  er-quit-menu-core
#      2  er-player-name-filter
#      2  er-refill-all
#      2  er-reload-trace
#      2  er-seamless-bugfixes
#      1  er-better-refills
#      1  er-inventory-sort
#      1  er-net-effects
#      1  er-scaleform-hooks
#
# constant	file	value
DL_ALLOCATOR_DEALLOCATE_VTABLE_OFFSET	crates/er-player-name-filter/src/lib.rs	0x68
DL_FILE_DEVICE_MANAGER_VIRTUAL_ROOTS_48_OFFSET	crates/er-game-base/src/filecap.rs	0x48
ELAPSED_OFFSET	crates/er-crash-logging-core/src/hang.rs	0x24
EQUIPMENT_ITEM_IDX_LIST_OFFSET	crates/er-build-import-runtime/src/storage.rs	0x8
EQUIP_GAME_DATA_ARM_STYLE_OFFSET	crates/er-build-import-runtime/src/read_character.rs	
EQUIP_GAME_DATA_EQUIPMENT_ITEM_IDX_LIST_OFFSET	crates/er-better-refills/src/lib.rs	0x8
EQUIP_PARAM_GEM_ICON_ID_OFFSET	crates/er-armament-icons/src/lib.rs	0x4
EQUIP_PARAM_GEM_SWORD_ARTS_ID_OFFSET	crates/er-armament-icons/src/lib.rs	0x18
ERSC_NEXT_OBJECT_OFFSET	crates/er-invasion-warp/build.rs	0x58
EVENT_WORD0_OFFSET	crates/er-quickload/src/experiments/trace/native_result_map_hooks.rs	0x0
EVENT_WORD1_OFFSET	crates/er-quickload/src/experiments/trace/native_result_map_hooks.rs	0x8
EZ_CHILDSTEP_WRAPPER_STEPPER_08_OFFSET	crates/er-quickload/src/constants/render_handoff.rs	0x8
EZ_CHILD_STEP_STEPPER_OFFSET	crates/er-title-flow/src/constants_return_title.rs	0x8
FACE_BODY_FIELD_ABDOMEN_SIZE_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0xae
FACE_BODY_FIELD_APPARENT_AGE_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0x2c
FACE_BODY_FIELD_ARMS_SIZE_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0xaf
FACE_BODY_FIELD_BEARD_MODEL_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0x1c
FACE_BODY_FIELD_CHEST_SIZE_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0xad
FACE_BODY_FIELD_EYEBROW_MODEL_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0x18
FACE_BODY_FIELD_FACE_MODEL_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0xc
FACE_BODY_FIELD_FACIAL_AESTHETIC_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0x2d
FACE_BODY_FIELD_FORM_EMPHASIS_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0x2e
FACE_BODY_FIELD_HAIR_MODEL_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0x10
FACE_BODY_FIELD_LEGS_SIZE_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0xb0
FACE_BODY_FIELD_SKIN_COLOR_B_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0xb5
FACE_BODY_FIELD_SKIN_COLOR_G_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0xb4
FACE_BODY_FIELD_SKIN_COLOR_R_OFFSET	crates/er-quickload/src/constants/player_correctness.rs	0xb3
FD4FILECAP_NAME_CAPACITY_OFFSET	crates/er-quickload/src/experiments/trace/menu_trace_hooks.rs	0x30
FD4FILECAP_NAME_SIZE_OFFSET	crates/er-quickload/src/experiments/trace/menu_trace_hooks.rs	0x28
FD4FILECAP_NAME_WSTRING_OFFSET	crates/er-quickload/src/experiments/trace/menu_trace_hooks.rs	0x18
FD4PADDEVICE_CONCRETE_OFFSET	crates/er-quickload/src/experiments/can_move_probe.rs	0x8
FD4_FILELOADPROCESSOR_ACQUIRE_30_OFFSET	crates/er-game-base/src/filecap.rs	0x30
FD4_FILELOADPROCESSOR_CONTENT_20_OFFSET	crates/er-game-base/src/filecap.rs	0x20
FD4_FILELOADPROCESSOR_SIZE_28_OFFSET	crates/er-game-base/src/filecap.rs	0x28
FD4_FILELOADPROCESS_PROCESSOR_20_OFFSET	crates/er-game-base/src/filecap.rs	0x20
FD4_IO_WORKER_QUEUE_08_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x8
FD4_IO_WORKER_QUEUE_10_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x10
FD4_TIME_DELTA_8_OFFSET	crates/er-title-flow/src/constants_moved.rs	0x8
FIELDAREA_CURRENT_BLOCK_ID_2C_OFFSET	crates/er-title-flow/src/constants_moved.rs	0x2c
FIELD_AREA_WORLD_INFO_OWNER2_OFFSET	crates/er-invasion-warp-core/src/msb_invasion_points.rs	0x18
FIELD_AREA_WORLD_INFO_OWNER_OFFSET	crates/er-invasion-warp-core/src/msb_invasion_points.rs	0x10
FILECAP_DATA_90_OFFSET	crates/er-title-flow/src/constants_return_title.rs	0x90
FILECAP_LOADSTATE_88_OFFSET	crates/er-quickload/src/constants/gaitem_restore.rs	0x88
FILECAP_QUEUEFLAGS_89_OFFSET	crates/er-title-flow/src/constants_return_title.rs	0x89
FILE_DEVICE_VIRTUAL_ROOT_ENTRY_PATH_30_OFFSET	crates/er-game-base/src/filecap.rs	0x30
FILE_DEVICE_VIRTUAL_ROOT_VECTOR_END_10_OFFSET	crates/er-game-base/src/filecap.rs	0x10
FILE_DEVICE_VIRTUAL_ROOT_VECTOR_START_08_OFFSET	crates/er-game-base/src/filecap.rs	0x8
FORCE_PLAY_GAME_GM_PAIR_GATE_B28_OFFSET	crates/er-quickload/src/constants/system_quit.rs	0xb28
FORCE_PLAY_GAME_GM_VALIDATE_12D_OFFSET	crates/er-quickload/src/constants/system_quit.rs	0x12d
FORCE_PLAY_GAME_GM_VALIDATE_12E_OFFSET	crates/er-quickload/src/constants/system_quit.rs	0x12e
FREELIST_SHUTDOWN_ASSERT_WINDOW_OFFSET	crates/er-seamless-bugfixes/src/patches/freelist_shutdown_assert.rs	0x90
FULLREAD_OWNER_GDM_08_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x8
GEOM_ALL_READY_A_108_OFFSET	crates/er-quickload/src/experiments/own_load/drive.rs	0x108
GEOM_ALL_READY_A_108_OFFSET	crates/er-telemetry-core/src/read/stream_overlap.rs	0x108
GEOM_ALL_READY_B_109_OFFSET	crates/er-quickload/src/experiments/own_load/drive.rs	0x109
GEOM_ALL_READY_B_109_OFFSET	crates/er-telemetry-core/src/read/stream_overlap.rs	0x109
GEOM_DID_WORK_D0_OFFSET	crates/er-quickload/src/experiments/own_load/drive.rs	0xd0
GEOM_DID_WORK_D0_OFFSET	crates/er-telemetry-core/src/read/stream_overlap.rs	0xd0
GEOM_PENDING_104_OFFSET	crates/er-telemetry-core/src/read/stream_overlap.rs	0x104
GEOM_WORK_ACC_100_OFFSET	crates/er-quickload/src/experiments/own_load/drive.rs	0x100
GEOM_WORK_ACC_100_OFFSET	crates/er-telemetry-core/src/read/stream_overlap.rs	0x100
GEOM_WORK_ACC_F0_OFFSET	crates/er-quickload/src/experiments/own_load/drive.rs	0xf0
GEOM_WORK_ACC_F0_OFFSET	crates/er-telemetry-core/src/read/stream_overlap.rs	0xf0
GEOM_WORK_ACC_F4_OFFSET	crates/er-quickload/src/experiments/own_load/drive.rs	0xf4
GEOM_WORK_ACC_F4_OFFSET	crates/er-telemetry-core/src/read/stream_overlap.rs	0xf4
GEOM_WORK_ACC_F8_OFFSET	crates/er-quickload/src/experiments/own_load/drive.rs	0xf8
GEOM_WORK_ACC_F8_OFFSET	crates/er-telemetry-core/src/read/stream_overlap.rs	0xf8
GRID_CONTROL_SCROLLBAR_OFFSET	crates/er-quickload/src/experiments/startup_hooks/quit_menu/save_picker_menu.rs	0x1a8
GXDC_OUTPUT_VEC_BEGIN_OFFSET	crates/er-quickload/src/experiments/present_overlay.rs	0x128
GXDC_OUTPUT_VEC_BEGIN_OFFSET	crates/er-quickload/src/telemetry/runtime_oracles/oracles_portrait_pipeline.rs	0x128
GXDC_OUTPUT_VEC_CAP_OFFSET	crates/er-quickload/src/telemetry/runtime_oracles/oracles_portrait_pipeline.rs	0x138
GXDC_OUTPUT_VEC_END_OFFSET	crates/er-quickload/src/telemetry/runtime_oracles/oracles_portrait_pipeline.rs	0x130
GX_CMD_ARENA_ALLOC_COUNT_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x14
GX_CMD_ARENA_CURSOR_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x28
GX_CMD_QUEUE_ARENA_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x40
GX_CMD_QUEUE_BUCKET_BEGIN_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x30
GX_CMD_QUEUE_BUCKET_END_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x34
GX_CMD_QUEUE_CAP_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x34
GX_CMD_QUEUE_COUNT_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x30
GX_CMD_QUEUE_WRAPPER_BAND_END_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	0x100
GX_CMD_QUEUE_WRAPPER_BAND_START_OFFSET	crates/er-title-flow/src/constants_autoload_state.rs	-0x560
GX_DRAW_CONTEXT_POOL_FLOOR_OFFSET	crates/er-loading-portrait-core/src/portrait_lookat.rs	0xf8
GX_DRAW_CONTEXT_POOL_TOP_OFFSET	crates/er-loading-portrait-core/src/portrait_lookat.rs	0x100
